1,14899.4,14899.4
2,14082,13860.4
3,13157.6,12777.8
4,12190.7,11712.2
5,11234.4,10708.8
6,10328.9,9797.08
7,9500.73,8992.06
8,8764,8296.62
9,8122.21,7704.78
10,7571.1,7205.06
11,14899.4,14899.4
12,14082,13860.4
13,13157.6,12777.8
14,12190.7,11712.2
15,11234.4,10708.8
16,10328.9,9797.08
17,9500.73,8992.06
18,8764,8296.62
19,8122.21,7704.78
20,7571.1,7205.06
21,14899.4,14899.4
22,14082,13860.4
23,13157.6,12777.8
24,12190.7,11712.2
25,11234.4,10708.8
26,10328.9,9797.08
27,9500.73,8992.06
28,8764,8296.62
29,8122.21,7704.78
30,7571.1,7205.06
31,7325.93,7325.93
32,7213.26,7182.07
33,7076.93,7019.21
34,6922.31,6842.73
35,6754.39,6657.54
36,6577.76,6467.98
37,6396.5,6277.72
38,6214.1,6089.76
39,6033.41,5906.4
40,5856.67,5729.35
41,5685.54,5559.75
42,5521.19,5398.3
43,5364.34,5245.32
44,5215.39,5100.89
45,7325.93,7325.93
46,7213.26,7182.07
47,7076.93,7019.21
48,6922.31,6842.73
49,6754.39,6657.54
50,6577.76,6467.98
51,6396.5,6277.72
52,6214.1,6089.76
53,6033.41,5906.4
54,5856.67,5729.35
55,5685.54,5559.75
56,5521.19,5398.3
57,5364.34,5245.32
58,5215.39,5100.89
59,7325.93,7325.93
60,7213.26,7182.07
61,7076.93,7019.21
62,6922.31,6842.73
63,6754.39,6657.54
64,6577.76,6467.98
65,6396.5,6277.72
66,6214.1,6089.76
67,6033.41,5906.4
68,5856.67,5729.35
69,5685.54,5559.75
70,5521.19,5398.3
71,5364.34,5245.32
72,5215.39,5100.89
73,5157.55,5157.55
74,5129.61,5121.79
75,5094.64,5079.62
76,5053.38,5031.76
77,5006.55,4978.96
78,4954.86,4921.94
79,4899.01,4861.41
80,4839.69,4798.06
81,4777.57,4732.57
82,4713.31,4665.54
83,4647.51,4597.57
84,4580.73,4529.16
85,4513.48,4460.79
86,4446.23,4392.87
87,4379.37,4325.75
88,4313.26,4259.73
89,4248.18,4195.06
90,4184.39,4131.93
91,4122.08,4070.49
92,4061.4,4010.85
93,5157.55,5157.55
94,5129.61,5121.79
95,5094.64,5079.62
96,5053.38,5031.76
97,5006.55,4978.96
98,4954.86,4921.94
99,4899.01,4861.41
100,4839.69,4798.06
101,4777.57,4732.57
102,4713.31,4665.54
103,4647.51,4597.57
104,4580.73,4529.16
105,4513.48,4460.79
106,4446.23,4392.87
107,4379.37,4325.75
108,4313.26,4259.73
109,4248.18,4195.06
110,4184.39,4131.93
111,4122.08,4070.49
112,4061.4,4010.85
113,5157.55,5157.55
114,5129.61,5121.79
115,5094.64,5079.62
116,5053.38,5031.76
117,5006.55,4978.96
118,4954.86,4921.94
119,4899.01,4861.41
120,4839.69,4798.06
121,4777.57,4732.57
122,4713.31,4665.54
123,4647.51,4597.57
124,4580.73,4529.16
125,4513.48,4460.79
126,4446.23,4392.87
127,4379.37,4325.75
128,4313.26,4259.73
129,4248.18,4195.06
130,4184.39,4131.93
131,4122.08,4070.49
132,4061.4,4010.85
133,4043.53,4043.53
134,4034.74,4032.27
135,4023.6,4018.79
136,4010.27,4003.23
137,3994.87,3985.73
138,3977.55,3966.42
139,3958.44,3945.44
140,3937.68,3922.94
141,3915.41,3899.06
142,3891.76,3873.94
143,3866.89,3847.73
144,3840.93,3820.57
145,3814.02,3792.59
146,3786.3,3763.94
147,3757.91,3734.73
148,3728.96,3705.1
149,3699.58,3675.15
150,3669.88,3645
151,3639.98,3614.75
152,3609.97,3584.5
153,3579.95,3554.32
154,3549.99,3524.29
155,3520.18,3494.49
156,3490.59,3464.98
157,3461.28,3435.81
158,3432.3,3407.03
159,3403.71,3378.69
160,3375.54,3350.81
161,3347.82,3323.42
162,4043.53,4043.53
163,4034.74,4032.27
164,4023.6,4018.79
165,4010.27,4003.23
166,3994.87,3985.73
167,3977.55,3966.42
168,3958.44,3945.44
169,3937.68,3922.94
170,3915.41,3899.06
171,3891.76,3873.94
172,3866.89,3847.73
173,3840.93,3820.57
174,3814.02,3792.59
175,3786.3,3763.94
176,3757.91,3734.73
177,3728.96,3705.1
178,3699.58,3675.15
179,3669.88,3645
180,3639.98,3614.75
181,3609.97,3584.5
182,3579.95,3554.32
183,3549.99,3524.29
184,3520.18,3494.49
185,3490.59,3464.98
186,3461.28,3435.81
187,3432.3,3407.03
188,3403.71,3378.69
189,3375.54,3350.81
190,3347.82,3323.42
191,4043.53,4043.53
192,4034.74,4032.27
193,4023.6,4018.79
194,4010.27,4003.23
195,3994.87,3985.73
196,3977.55,3966.42
197,3958.44,3945.44
198,3937.68,3922.94
199,3915.41,3899.06
200,3891.76,3873.94
