1,67845.4,434534
2,278373,410530
3,330975,386180
4,345296,366984
5,346993,354647
6,344595,348027
7,341365,344859
8,338463,342931
9,336141,340903
10,334307,338337
11,332773,335547
12,331412,332948
13,330149,330845
14,328963,329291
15,327859,328133
16,326844,327202
17,325928,326324
18,325097,325477
19,324343,324713
20,323657,324036
21,323030,323447
22,322459,322912
23,321939,322391
24,321463,321893
25,321026,321410
26,320622,320953
27,320245,320534
28,319893,320147
29,319563,319789
30,319256,319443
31,318966,319086
32,318692,318734
33,318431,318390
34,318181,318062
35,317942,317767
36,317712,317498
37,317493,317249
38,317282,317013
39,317080,316789
40,316886,316578
41,316700,316367
42,316522,316165
43,316350,315958
44,316185,315753
45,316027,315553
46,315873,315363
47,315724,315192
48,315579,315042
49,315439,314904
50,315305,314774
51,315175,314650
52,315048,314528
53,314924,314408
54,314803,314292
55,314686,314181
56,314574,314076
57,314465,313972
58,314359,313865
59,314256,313761
60,314156,313658
61,314059,313557
62,313965,313462
63,313874,313373
64,313786,313289
65,313700,313211
66,313615,313137
67,313533,313062
68,313453,312989
69,313374,312915
70,313298,312839
71,313223,312764
72,313151,312688
73,313082,312610
74,313014,312533
75,312949,312458
76,312884,312386
77,312820,312315
78,312758,312248
79,312696,312183
80,312634,312122
81,312574,312064
82,312515,312010
83,312457,311959
84,312400,311910
85,312344,311865
86,312289,311820
87,312234,311775
88,312180,311731
89,312126,311686
90,312074,311640
91,312022,311592
92,311971,311541
93,311922,311488
94,311875,311431
95,311829,311372
96,311784,311311
97,311740,311248
98,311696,311184
99,311653,311119
100,311611,311053
101,311568,310988
102,311526,310922
103,311485,310856
104,311444,310790
105,311403,310724
106,311363,310656
107,311323,310588
108,311284,310519
109,311244,310448
110,311205,310377
111,311166,310306
112,311128,310235
113,311090,310164
114,311052,310093
115,311015,310022
116,310977,309952
117,310940,309882
118,310902,309812
119,310865,309743
120,310828,309674
121,310790,309607
122,310753,309539
123,310715,309472
124,310678,309406
125,310641,309340
126,310604,309275
127,310567,309209
128,310530,309144
129,310493,309078
130,310456,309013
131,310419,308947
132,310382,308882
133,310344,308816
134,310307,308749
135,310270,308683
136,310232,308616
137,310195,308549
138,310157,308483
139,310119,308416
140,310082,308348
141,310044,308279
142,310006,308210
143,309968,308142
144,309930,308074
145,309892,308007
146,309854,307941
147,309816,307875
148,309777,307810
149,309739,307746
150,309700,307682
151,309662,307619
152,309623,307557
153,309584,307496
154,309545,307436
155,309507,307377
156,309468,307318
157,309429,307257
158,309390,307198
159,309351,307139
160,309312,307081
161,309272,307023
162,309233,306965
163,309194,306908
164,309155,306851
165,309115,306795
166,309076,306739
167,309037,306683
168,308998,306628
169,308958,306574
170,308919,306520
171,308880,306466
172,308840,306413
173,308801,306361
174,308762,306310
175,308722,306259
176,308683,306208
177,308644,306158
178,308604,306106
179,308565,306054
180,308526,306002
181,308487,305949
182,308448,305896
183,308409,305843
184,308370,305788
185,308331,305733
186,308292,305677
187,308253,305622
188,308214,305566
189,308175,305510
190,308136,305454
191,308098,305400
192,308059,305345
193,308020,305292
194,307982,305239
195,307943,305188
196,307904,305137
197,307866,305088
198,307827,305039
199,307789,304989
200,307750,304939
