1,62896.1,427669
2,289068,402636
3,341480,374213
4,351155,352954
5,346482,344259
6,344621,302090
7,310110,12767.8
8,154860,9444.15
9,154148,154644
10,153802,152418
11,152534,149870
12,150851,147618
13,150510,154429
14,151816,13423.1
15,79709.2,10180.1
16,47840,7533.27
17,30553.2,6351.48
18,20296.5,5839.89
19,20198,20188.3
20,20097.7,19847.4
21,19882,19371.3
22,19570.8,18780.7
23,19159.9,18135.6
24,18656.7,17523.3
25,18616.9,17608
26,17481.3,17473.7
27,17382.3,17238.2
28,17271.5,16960.9
29,17104,16728.4
30,16906.5,16581.2
31,16892.2,15717.9
32,13076.4,13834.7
33,12722.3,10995.1
34,11523.9,8409.1
35,9797.34,7042.57
36,8111.27,6230.38
37,6767.06,4978.71
38,5596.57,4468.09
39,4593.43,4169.99
40,3860.18,4394.41
41,3388.87,14928.3
42,3935.79,671097
43,64585.3,1.31781e+008
44,1.2881e+007,7.31819e+010
45,7.3485e+009,1.05855e+014
46,1.08001e+013,3.8748e+017
47,3.99221e+016,3.53401e+021
48,3.6633e+020,7.95672e+025
49,8.27925e+024,4.39709e+030
50,4.5862e+029,5.94298e+035
51,6.20772e+034,inf
52,inf,inf
53,16892.2,inf
54,inf,inf
55,inf,inf
56,inf,3.18172e+038
57,inf,inf
58,inf,inf
59,2.1052e+037,inf
60,2.66565e+038,4.22682e+037
61,1.44879e+038,inf
62,4.46493e+036,inf
63,6.93305e+037,inf
64,4.25301e+036,1.35086e+038
65,1.63375e+037,inf
66,5.43651e+037,inf
67,2.95577e+038,inf
68,inf,inf
69,inf,inf
70,inf,inf
71,inf,inf
72,inf,inf
73,inf,inf
74,inf,inf
75,inf,inf
76,inf,inf
77,inf,inf
78,16892.2,inf
79,inf,inf
80,inf,inf
81,inf,inf
82,inf,inf
83,inf,inf
84,inf,inf
85,inf,inf
86,inf,inf
87,inf,inf
88,inf,inf
89,inf,inf
90,inf,inf
91,inf,inf
92,inf,inf
93,inf,inf
94,inf,inf
95,inf,inf
96,inf,inf
97,inf,inf
98,inf,inf
99,inf,inf
100,inf,inf
101,inf,inf
102,inf,inf
103,inf,inf
104,inf,inf
105,16892.2,inf
106,inf,inf
107,inf,inf
108,inf,inf
109,inf,inf
110,inf,inf
111,inf,inf
112,inf,inf
113,inf,inf
114,inf,inf
115,inf,inf
116,inf,inf
117,inf,inf
118,inf,inf
119,inf,inf
120,inf,inf
121,inf,inf
122,inf,inf
123,inf,inf
124,inf,inf
125,inf,inf
126,inf,inf
127,inf,inf
128,inf,inf
129,inf,inf
130,16892.2,inf
131,inf,inf
132,inf,inf
133,inf,inf
134,inf,inf
135,inf,inf
136,inf,inf
137,inf,inf
138,inf,inf
139,inf,inf
140,inf,inf
141,inf,inf
142,inf,inf
143,inf,inf
144,inf,inf
145,inf,inf
146,inf,inf
147,inf,inf
148,inf,inf
149,16892.2,inf
150,inf,inf
151,inf,inf
152,inf,inf
153,inf,inf
154,inf,inf
155,inf,inf
156,inf,inf
157,inf,inf
158,inf,inf
159,inf,inf
160,16892.2,inf
161,inf,inf
162,inf,inf
163,inf,inf
164,inf,inf
165,16892.2,inf
166,inf,inf
167,16892.2,inf
168,16892.2,17076.4
169,16892.2,17125.9
170,16892.2,16905.5
171,16892.2,17125.9
172,16892.2,17100.7
173,16892.2,17151.4
174,16892.2,16919
175,16892.2,17100.7
176,16892.2,17151.4
177,16892.2,16894.5
178,16892.2,106253
179,16892.2,111368
180,16892.2,17052.2
181,16892.2,16894.5
182,16892.2,17076.4
183,16892.2,17052.2
184,16892.2,30191.4
185,16892.2,16893.9
186,16892.2,30191.4
187,16892.2,30219.6
188,16892.2,30219.6
189,16892.2,16906.5
190,16892.2,16880
191,16892.2,23369.5
192,16892.2,16893.9
193,16892.2,30219.6
194,16892.2,30219.6
195,16892.2,16894.5
196,16892.2,17160.3
197,16892.2,16893.9
198,16892.2,16894.5
199,16892.2,17052.2
200,16892.2,17052.2
